,task_type,facet_product,facet_goal,facet_named,queries_num,access_area,access_common,access_item,evaluate_best,evaluate_correctn,evaluate_duplicat,evaluate_specific,evaluate_usefulne,find_common,find_known,find_specific,find_without,id_more,id_start,keep_link,learn_database,learn_domain,obtain_part,obtain_specific,obtain_whole,other,bknum_current,bksaved_current,pages_num,querylength,dwellserp,dwellcontent,timepercent,querynumber,clicks_num_segment,clicks_num_session,dwelltosave_cont,dwelltosave_serp,sources_num,refo_current_genera,refo_current_new,refo_current_repeat,refo_current_specia,refo_current_spelli,refo_current_stemid,refo_current_wordsu,state
1226,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1.591970045028356,17.92747661139471,0.80847751699113,6,7,17,3.7103395076663803,1.39086845150961,5,0,0,0,0,0,0,0,1
1227,2,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,4,-2.205051483517675,38.13877453724096,0.17671530208506445,0,1,55,7.134180092191699,24.195591769780933,6,0,1,0,1,0,0,0,1
1228,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,-1.4049866095557526,0.1344873468442671,0.6703063112707242,4,0,6,33.023000309840555,-0.7932845789157721,4,0,0,0,0,0,0,0,2
1229,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,-0.5898813915983387,25.23769075855288,-0.14220169837416488,8,6,0,1.4971642368218694,15.109808545338382,2,0,0,0,0,0,0,0,0
1230,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-2.6532450594475296,18.24498403969256,0.6906965759408745,4,8,17,8.357504518600027,41.808936849954065,9,0,0,0,0,0,0,0,1
1231,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,-0.25992835591066005,38.211921221701274,0.726479280925516,17,3,55,2.348160700543244,0.6560192929165964,6,0,0,0,0,0,0,0,2
1232,3,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0.7255496438411589,3.2971329861877203,0.659624366258282,0,1,0,9.993140766707784,7.0512944403531606,6,0,0,0,1,0,0,0,0
1233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-7.740784540157035,9.500759615271512,0.05114560091121334,11,12,-5,70.23959709490549,1.634827314824028,3,0,0,1,1,0,0,1,0
1234,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,-1.890146047733686,46.089239553686085,0.3758134184406536,0,0,-1,7.128662220895822,2.141659144079268,3,0,0,0,0,0,0,0,1
1235,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,4,1.0372851622687334,31.632437189850748,0.4293421651624358,1,2,-2,3.2741383669112083,41.10445761955843,7,0,0,0,1,0,0,0,2
1236,4,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1.2910887706938405,21.096725015340436,0.883073980775625,0,10,-1,1.429442749064878,15.69594472302952,2,0,0,0,0,0,0,0,2
1237,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,-1.9375166097422243,5.982720475870234,0.6659087023506648,0,6,4,0.8193925723813376,2.5718672201688637,3,0,0,0,0,0,0,0,0
1238,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,-2.741368574570893,12.690605135393675,0.40146493117164356,0,4,19,-2.2794419122888496,40.40863045743309,7,0,0,0,0,0,0,0,1
1239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,-0.8822635016209747,49.4598118554057,0.7289351656124895,4,3,-1,6.960912373238617,51.970915671604914,2,0,0,0,1,0,0,0,0
1240,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,-1.9394590547588733,8.050082891586719,0.697945091050659,0,3,-9,2.6622302686648727,1.8542802989291112,6,0,0,0,0,0,0,0,0
1241,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,15,4,0.11739391827106527,28.641716670266362,1.0223362772374913,3,0,-10,2.23854655953507,2.140225879031913,7,0,0,0,0,0,0,0,1
1242,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-2.5334598724107416,3.172739867239073,0.9354432814720428,3,2,-1,8.975119535563467,23.361694891902047,4,1,0,0,0,0,0,0,1
1243,2,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,18,1.2133818887867744,41.712124993420105,0.14665821395365564,0,11,15,2.4057768621995623,12.946692641925075,3,0,0,0,0,0,0,0,1
1244,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,-2.2865876994063816,49.622211375433565,0.8725815373719965,4,0,7,5.187124207754023,1.6070656423837093,3,0,0,1,1,0,0,0,0
1245,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,8.060480141529796,-5.5825515845821485,0.7698407407092196,7,9,18,11.592900404454278,14.4354735731938,1,0,0,0,0,0,0,1,0
1246,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,-2.3868320471859077,29.90728331802398,0.8129883880676042,0,7,6,-5.310512024572187,1.0362288502807875,4,0,0,0,1,0,0,0,2
1247,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,3,-0.5946820214108283,31.881712433473034,0.8723356375529595,-1,2,2,4.258509477317271,2.105006515520679,2,0,0,0,0,0,0,0,1
1248,0,0,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,16.86576760584952,22.30993863846215,0.8696297708676601,-1,2,19,65.4266920346717,1.1954714033316376,0,0,0,0,0,0,0,0,3
1249,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,-9.092041373104792,37.55915985663806,0.6356089243720104,3,7,-6,12.979504619918327,3.1434442594855954,7,0,0,0,0,0,0,0,2
1250,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0.16749250150024625,-1.7324387982912608,1.0650492021094824,-1,6,24,0.9468522768206737,1.2059866658234308,1,0,0,0,0,0,0,0,1
1251,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,5.977665034386876,9.61792361059157,0.19045267771745006,1,6,95,-0.5208203514636591,48.953662357551586,4,0,0,0,0,0,0,0,0
1252,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1.426838774036975,11.393963424373387,0.897568588150569,0,0,29,15.840350526220487,48.54610032876195,1,0,0,0,1,0,0,0,2
1253,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.4776828113166252,5.76250828044294,1.0928804596528505,2,7,-6,17.578193385892302,3.231738523988357,2,0,0,0,0,0,0,0,0
1254,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,6.985189491839877,8.358539331147664,0.5186732887203955,0,6,35,-3.0735040791443886,1.663160897639932,5,0,0,0,0,0,0,0,1
1255,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,10.777133373331168,56.729841372742825,0.8997555047977513,0,1,-1,1.7008175231857448,43.87833248844647,3,0,0,0,1,0,0,0,0
1256,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,-4.217927748893376,22.843809467125897,-0.1433537099439849,4,0,6,4.342043151051448,2.8343124922143095,3,0,0,0,0,0,0,0,0
1257,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,5,-1.681705916218101,60.15789669896613,0.7994698057650161,1,11,10,67.32844859432768,2.2025731108590105,2,0,0,0,0,0,0,0,1
1258,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-2.5540067902842414,6.542019412203118,0.35958538387833194,1,5,5,13.983401496407165,2.2843509344881285,6,0,0,0,0,0,0,0,0
1259,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3,11.098723268842482,15.591473340358153,0.8575950463859233,4,6,35,-3.0729683903687484,37.53426816850282,6,0,1,0,1,0,0,0,2
1260,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,4,1.7399640476526486,22.240754707248577,0.6679335952637236,1,7,-8,10.688602243949882,2.159688631311287,6,0,0,0,1,0,0,0,0
1261,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,6,0,44.392873003719366,27.401752481304015,0.42767210792873456,10,9,-8,19.117631018753574,1.8783885209153162,7,0,0,0,0,0,0,0,0
1262,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4.00179213730291,1.3627489721566022,0.7245944059034455,0,3,22,11.512657175106767,6.128160037028312,3,0,0,0,0,0,0,0,1
1263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,9,-1.1115379876100997,8.95578152248397,0.5666776824248584,7,3,50,0.11619804774214737,57.14331085598747,4,0,0,0,0,0,0,0,0
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,0.22485462683004018,41.05413143388844,0.9517283104177666,2,2,4,4.224447593217844,3.1634183431281806,4,0,0,1,1,0,0,0,0
1265,2,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,1.169693748289046,12.052149916780301,0.3614465987482372,3,4,20,13.407296412353087,1.039226297790386,1,0,0,0,0,0,0,0,2
1266,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1.6258285559235524,46.727151126444696,0.3262764430274911,3,4,2,6.805366587453166,21.53497363666171,2,0,0,0,1,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4.326864250642414,51.76313632691587,0.8795582899140253,1,5,5,17.426182633400526,13.935438796169231,4,0,0,1,1,0,0,1,0
1268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.6641930821337899,7.9181859366654574,0.718796639747242,3,8,40,1.811396553890705,3.081480526180906,4,0,0,0,0,0,0,0,2
1269,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,-2.674124979441849,27.49543990732432,0.5854467550818033,4,10,-2,1.2020359710609627,28.581679684952345,1,0,0,0,1,0,0,1,2
1270,2,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,25.971152139971615,1.0770165407814756,0.4944347481349811,-3,2,14,0.01832337590343691,1.3245084416307935,6,0,0,1,0,0,0,0,1
1271,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,37.423678083944154,33.16277797835776,0.9715492883875607,-2,5,0,2.7490506261461483,51.20174317213702,2,0,0,0,0,0,0,0,1
1272,3,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,9,2.774798977254816,24.1591745556593,1.0347645558639291,0,2,-3,-1.072562704630263,60.40451135256093,5,0,0,0,0,0,0,0,1
1273,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,7,-1.9540222397417013,10.21054865029245,0.2064048327996113,0,6,20,21.901382597644066,98.16663991891623,5,0,0,0,0,0,0,0,0
1274,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.2801022215613855,-2.60432198013236,0.33500847084810786,1,4,7,-3.3275615738258595,1.2999383426003273,3,0,0,1,0,0,0,0,2
1275,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,-1.3858349355558364,23.0062151341752,0.7905001711463512,-1,1,30,16.143874102445476,2.4285653920260453,3,0,0,0,0,0,0,0,1
1276,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1.4510116247666347,13.104005942881349,0.4109085838092063,3,8,20,0.058503314913850524,28.772661083664772,6,0,0,0,1,0,0,0,2
1277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0.7607189230729938,41.33516599204755,0.8411871151739044,1,7,-8,-1.7106824742757798,2.2811447978432478,6,0,0,0,0,0,0,0,2
1278,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,-1.799591091760917,8.356836121707197,0.14024834645512202,8,6,36,5.945306583766424,0.5792883381597729,2,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,-0.794073810408674,32.12326986032603,0.045778482444712665,0,1,9,-8.07251060940007,6.221108367942349,5,0,0,0,1,0,0,0,1
1280,2,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.11155202231312969,2.9581316419468195,0.8773474611162788,15,9,-6,0.3271486917391564,0.9313650628575803,4,0,0,0,0,0,0,0,1
1281,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.31082342610632996,-4.278035733331563,0.9062104704605983,0,4,-4,2.2172062672855786,2.4415317278799398,0,0,0,0,1,0,0,0,1
1282,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.3839006849120548,5.07680940354315,0.25495025133670357,0,4,12,44.87827788976282,48.926217754982304,8,0,0,0,0,0,0,1,0
1283,3,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-0.49571189169798147,7.744889412891542,0.41462515214289514,2,42,21,0.430538233144103,2.6260293071086744,3,0,0,0,0,0,0,0,1
1284,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,18.38984057424438,21.372718664268078,0.5563786743548628,3,3,27,35.26197695737639,22.375748367204487,5,0,0,0,0,0,0,0,0
1285,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,1.2836903966394777,54.159015197429895,0.10027818602257027,3,5,3,15.311696190029625,2.4425442772487034,2,0,0,0,0,0,0,1,0
1286,3,0,0,0,10,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,-1.0887654314721789,34.36752886580049,1.1635400428463831,11,4,17,15.59872165959209,1.4782454344727503,0,0,0,0,0,0,0,1,0
1287,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,5.001297310563583,36.48598735452113,0.6405891029157682,1,9,10,6.3471013596420525,24.664006407624044,1,0,0,0,0,0,0,0,0
1288,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.0696578182750125,26.30107719322617,0.2699339537779871,4,48,13,3.7070426351500423,30.971773740084956,6,0,0,0,0,0,0,0,2
1289,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0.7663703390439729,22.37969372042946,0.15122954103889347,0,6,29,1.3693364224914029,46.31121180064963,6,0,0,0,0,0,0,0,0
1290,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.37610510129036806,8.8549990015472,-0.14194165815862733,0,16,3,2.4460956185817064,-0.9876269050235451,3,0,0,0,1,0,0,0,2
1291,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-0.8746642639026624,-0.8860118160726462,0.5261035253668565,0,2,4,9.697462337498024,0.7894213069479263,2,0,0,0,0,0,0,0,1
1292,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,6,1.4896399320000508,5.069099984155276,0.5941050210762417,13,93,1,0.5115633472754535,1.6214958867586637,2,0,0,0,0,0,0,0,3
1293,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.1377652528015596,16.284116195777557,0.7264444230581916,0,3,13,21.17445233987713,1.060170555833146,5,0,0,0,1,0,0,0,0
1294,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,-2.270961251583898,26.92619008395744,1.0498196068272265,6,1,11,13.050014151544968,14.710367904866235,7,0,0,0,0,0,0,0,1
1295,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,4,0.3773192936030936,30.02334530060702,0.2729014546400004,-1,5,3,39.04516406827856,2.3781440338169406,8,0,0,0,0,0,0,0,2
1296,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,3,0,7.455850197093289,33.47886099351021,0.2203477813148639,1,1,11,3.9933197247996706,8.871834159174215,2,0,0,0,0,0,0,0,1
1297,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,3,8.291440913499518,12.774272424727084,0.2898723791798288,-1,10,3,-1.3231601374706696,2.734841147094586,3,0,0,0,0,0,0,0,2
1298,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,2,-1.2761671234765868,16.017994835348322,0.20357389518868757,0,4,0,2.444558865456558,42.02307130436576,3,0,0,0,0,0,0,0,2
1299,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,18.33232945523697,47.969625452298075,0.507345076327013,-1,0,13,-4.78934396146744,26.36871409587868,2,0,0,0,0,0,0,0,0
1300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,8.508192802828042,20.556525629060044,0.17321983321373113,3,7,17,-2.446422861656218,1.9274157527712037,5,0,0,0,0,0,0,0,2
1301,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.8068914737831251,3.6947428429689437,0.751158818417729,0,3,54,3.6391788589690224,26.499001139145747,4,0,0,0,0,0,0,0,3
1302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,-0.6139122876949714,26.898111567653928,0.8967037114462367,0,7,3,6.71274422899466,23.36840073434428,5,0,0,0,0,0,0,1,0
1303,2,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,4,-1.8827127048826027,2.0833232333635507,0.8717009169611449,2,7,5,23.36374272812879,0.7333806638230591,12,0,0,0,1,0,0,0,1
1304,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,-1.6419689428748043,44.05413188328458,0.5266858416962312,5,6,1,7.8974455958366665,1.6894013188212673,2,0,0,0,1,0,0,0,1
1305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0809691658831634,9.898510474484027,1.091166632270582,0,10,6,1.7650773809653058,2.7743959047668425,1,0,0,0,1,0,0,1,0
1306,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,5,-0.6579448469517635,10.744490307919605,0.1726667965041925,2,2,-4,1.563211333934135,58.246925121685415,7,0,0,0,0,0,0,0,0
1307,2,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,0.4953157308526915,12.202610098060223,0.9362482981955118,-1,4,2,4.0926440081770314,16.58117871505853,14,0,0,0,0,0,0,0,3
1308,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,8,4,2.1920909444987626,65.13709632061313,0.87334436373531,3,7,7,5.0905392473158475,0.8076792043626613,1,0,0,0,0,0,0,0,0
1309,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-3.4037614895174713,46.68173388742298,0.8439897003652016,8,2,51,-4.195974470686036,1.134052173203279,1,0,0,0,0,0,0,0,0
1310,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.0485314158521275,0.14295298783390065,0.6494755308682387,7,6,-1,2.5330875468839213,11.407729535768397,6,0,0,0,1,0,0,0,1
1311,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,20,7.380760826999346,20.875562407123166,0.05024737916395758,1,2,6,1.1658110245421378,3.2840913312430717,3,0,0,1,0,0,0,0,1
1312,3,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0.6137305912803379,14.21737016428919,0.9515853184033153,0,9,23,62.652810143312685,0.5806005715993505,5,0,0,0,1,0,0,0,1
1313,3,0,1,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,-0.9593636968425635,8.023716107325942,-0.15223768138283847,0,1,43,2.3757915014479813,98.62574326922785,4,0,0,1,0,0,0,0,1
1314,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,1.775526687054601,24.72614459851857,0.7830419761507216,25,5,-5,10.41132326412934,2.6639430713672714,2,0,0,0,0,0,0,0,1
1315,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,-0.5401770708216876,5.577872692038785,0.982427288264615,0,8,20,5.154860835997001,2.604182634162051,2,0,0,0,0,0,0,0,1
1316,2,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.9984962086665332,2.9812412734697835,0.7480496122803133,3,7,6,2.6003641757273157,32.97178813352024,5,0,0,0,1,0,0,0,0
1317,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,3,-2.5969893219191653,24.975652416488657,1.0154708296961286,2,3,4,12.766061843905906,43.63083977305473,3,0,0,0,0,0,0,0,2
1318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,8,0.4448354735992408,48.93475132930955,0.9182696972966533,0,4,10,1.6071063951664641,51.75540535682633,6,0,0,0,1,0,0,0,2
1319,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,-2.70983581974065,6.89067231972834,0.2630630377519429,0,1,1,22.08916857383346,1.0432317942245906,0,0,0,0,0,0,0,1,0
1320,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,9.439279371338055,44.24109845935172,0.8808920137362853,8,8,14,11.900189409582472,1.3290951527296289,6,0,0,0,0,0,0,0,2
1321,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,2,4.365689553309451,60.18903437981484,0.942475677526805,3,6,15,21.914322335351834,1.9937276230675658,10,0,0,0,1,0,0,0,2
1322,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,4,46.17576487190992,23.211444877059247,0.9672443771422876,2,2,16,1.566412627443229,1.7940529280008004,6,0,0,0,1,0,0,0,2
1323,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-2.1497296876169973,11.244605565446777,0.7647733471973014,0,2,18,-2.01288077446021,34.65724491479961,0,0,0,0,0,0,0,0,1
1324,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.6348787053642253,119.76579203091215,0.882507854512963,0,3,-5,1.778696659669066,1.9119894438004688,6,0,0,1,0,0,0,0,2
1325,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,6,-1.7579902764501214,9.938672916517048,0.6442699852079298,0,9,0,9.618669076257769,35.479409214784,6,0,0,0,1,0,0,0,2
1326,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,-1.343169251655158,36.81097641791385,0.08357656293428464,0,2,-5,9.129054192392141,1.7098615515664939,1,0,0,0,0,0,0,0,0
1327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,-0.20915177122384665,35.43511146496273,0.1449967207694849,2,8,18,0.1692884276555482,29.809064023850002,2,0,0,0,0,0,0,0,2
1328,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,7,-1.2265199019442181,24.030905014201906,0.46624500948112546,3,3,-3,1.2632348894095022,27.923268482817868,1,0,0,0,1,0,0,0,0
1329,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0.05560334057453134,26.200740604727162,0.23723368410110943,2,5,-4,-3.431223349216845,0.16704198032461176,0,0,0,0,1,0,0,0,1
