,index,id,studentID,task_id,score,content,time_stamp,target,session_id,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
1335,1482,1502,2018000008,10,4,TIMESTAMP=1513931543238	USER=2018000008	TASK=10	QUERY=iphone6　价格　２０１７	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513930000000.0,1,442,7,15,1,91123.0,1,3,127,3,0,48,3,77,1,0,0,3,3,2,3,3,0.746215505,0.816583202,0.917182196,0.343976597,0.433147992,0.734125656,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.333333333,0.285714286,0.714285714,1.0,1.0,1,1,7,2
1336,1455,1503,2018000007,11,1,TIMESTAMP=1513930436863	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,444,1,8,0,7356.0,2,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,1
1337,1456,1504,2018000007,11,1,TIMESTAMP=1513930446878	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,444,2,8,0,7356.0,2,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,1
1338,432,1505,2015030002,7,3,TIMESTAMP=1513931755289	USER=2015030002	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513930000000.0,0,443,3,7,1,219489.0,1,5,114,5,0,26,4,44,1,0,0,4,4,2,4,2,0.640366253,0.845731438,0.875189995,0.511576142,0.587920021,0.814544693,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,2.0,2.0,0.333333333,0.444444444,1.0,1.0,3,0,5,3
1339,1457,1506,2018000007,11,1,TIMESTAMP=1513930565384	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,444,3,12,0,88016.0,2,3,242,3,1,64,3,70,0,0,1,3,2,1,2,1,0.530721274,0.476798307,0.701007365,0.530721274,0.476798307,0.701007365,0.666666667,0.8,0.6,0.666666667,0.8,0.6,1,1.0,1.333333333,0.333333333,0.666666667,0.666666667,0.666666667,1,0,15,3
1340,1458,1507,2018000007,11,4,TIMESTAMP=1513930654188	USER=2018000007	TASK=11	QUERY= 清华游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513930000000.0,1,444,4,6,0,80268.0,1,1,61,1,1,10,1,0,0,0,0,1,1,1,1,1,0.696730701,0.708756305,0.890120468,0.696730701,0.686198113,0.882759681,1.0,1.0,0.9,1.0,0.8,0.8,0,3.0,3.0,0.0,0.5,1.0,1.0,1,0,4,1
1341,1459,1508,2018000007,11,5,TIMESTAMP=1513930924879	USER=2018000007	TASK=11	QUERY=清华陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,444,5,7,1,259999.0,1,2,131,2,0,64,2,38,1,0,0,2,1,1,1,1,0.428571429,0.440945037,0.734459141,1.0,0.741470155,0.951564513,1.0,0.8,0.8,1.0,0.8,0.8,1,3.0,3.0,0.25,0.625,0.5,0.5,2,0,5,2
1342,417,1509,2015030002,1,5,TIMESTAMP=1513932207591	USER=2015030002	TASK=1	QUERY= 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,445,1,5,1,334516.0,1,4,94,4,0,14,1,31,1,0,0,1,1,1,1,1,0.696730701,0.69735159,0.912430829,1.0,1.0,0.998166616,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,2,1
1343,1433,1510,2018000007,3,5,TIMESTAMP=1513931073991	USER=2018000007	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,446,1,6,0,64430.0,1,4,89,4,1,22,3,0,0,0,0,3,2,1,2,1,0.530721274,0.547394237,0.710926022,0.612898479,0.635941001,0.711229155,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,1.333333333,1.333333333,1.0,0.0,0.666666667,0.666666667,2,0,5,1
1344,1434,1511,2018000007,3,5,TIMESTAMP=1513931131724	USER=2018000007	TASK=3	QUERY= 死飞自行车注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,446,2,10,0,48127.0,1,3,54,3,1,14,2,0,0,0,0,2,2,1,2,1,0.242397534,0.475644427,0.632963004,0.242397534,0.447476978,0.619985974,1.0,1.0,0.8,1.0,0.8,0.7,1,2.0,2.0,0.4,0.6,1.0,1.0,1,0,1,3
1345,1435,1512,2018000007,3,1,TIMESTAMP=1513931162322	USER=2018000007	TASK=3	QUERY= 死飞自行车购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,446,3,8,0,25095.0,1,1,46,1,1,10,1,0,0,0,0,1,1,1,1,1,0.731840728,0.720114794,0.843114227,0.845159392,0.813824245,0.861492938,1.0,1.0,1.0,1.0,1.0,0.9,0,3.0,3.0,0.166666667,0.5,1.0,1.0,0,0,0,2
1346,1436,1513,2018000007,3,1,TIMESTAMP=1513931181090	USER=2018000007	TASK=3	QUERY= 死飞自行车价格区间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,446,4,10,0,14308.0,1,0,46,0,1,16,0,36,0,0,0,0,0,0,0,0,0.530721274,0.475990843,0.772615322,0.333333333,0.333333333,0.711881705,0.666666667,0.8,0.9,0.666666667,0.8,0.9,0,0.0,0.0,0.333333333,0.5,0.0,0.0,0,0,29,3
1347,1437,1514,2018000007,3,5,TIMESTAMP=1513931214192	USER=2018000007	TASK=3	QUERY= 死飞自行车价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,446,5,8,1,25100.0,1,2,73,2,0,26,2,0,1,0,0,2,2,1,2,1,0.396641638,0.397835182,0.713368575,0.396641638,0.437293374,0.681711919,0.666666667,0.8,0.9,0.666666667,0.8,0.9,1,2.0,2.0,0.0,0.8,1.0,1.0,1,1,7,2
1348,445,1515,2015030002,12,4,TIMESTAMP=1513932438163	USER=2015030002	TASK=12	QUERY=辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513930000000.0,1,447,1,3,0,41725.0,1,2,83,2,1,28,0,135,0,0,0,0,0,0,0,0,0.478056233,0.62277737,0.803307914,0.397480373,0.512520393,0.749076651,1.0,1.0,1.0,1.0,1.0,0.9,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,1
1349,446,1516,2015030002,12,5,TIMESTAMP=1513932632583	USER=2015030002	TASK=12	QUERY=辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,447,2,3,0,184018.0,1,3,110,3,1,10,0,102,0,0,0,0,0,0,0,0,0.673543918,0.766368492,0.892219441,0.673543918,0.766368492,0.887421721,0.333333333,0.6,0.8,0.333333333,0.6,0.6,0,0.0,0.0,0.25,0.5,0.0,0.0,0,0,29,1
1350,1438,1517,2018000007,4,5,TIMESTAMP=1513931465100	USER=2018000007	TASK=4	QUERY= 国际航班行李托运体积重量限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,448,1,15,0,77019.0,1,1,56,1,1,14,1,0,0,0,0,1,1,1,1,1,0.731840728,0.610265045,0.838805109,0.731840728,0.659727686,0.845049004,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0,0,2
1351,1439,1518,2018000007,4,5,TIMESTAMP=1513931550872	USER=2018000007	TASK=4	QUERY=国际航班手提行李能放多少液体	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,448,2,14,0,80335.0,1,2,50,2,1,10,1,0,0,0,0,1,1,1,1,1,1.0,0.887538505,0.978312048,0.731840728,0.693732673,0.867760075,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,2.0,0.318181818,0.318181818,1.0,1.0,1,0,5,3
1352,1440,1519,2018000007,4,1,TIMESTAMP=1513931583254	USER=2018000007	TASK=4	QUERY=国际航班必须手提	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,448,3,8,0,28102.0,1,0,53,0,1,18,0,30,0,0,0,0,0,0,0,0,0.494931689,0.469143953,0.727767313,0.865920364,0.719368303,0.921218528,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.125,0.375,0.0,0.0,0,0,29,3
1353,447,1520,2015030002,12,5,TIMESTAMP=1513932798746	USER=2015030002	TASK=12	QUERY=辽宁号与其他国家航母比较	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,447,3,12,1,147896.0,1,5,109,5,0,24,3,58,1,0,0,3,3,3,3,3,0.545096051,0.615215433,0.847970688,0.319817838,0.498073404,0.708449387,1.0,1.0,0.8,1.0,1.0,0.8,0,3.0,3.0,0.75,0.25,1.0,1.0,2,0,5,3
1354,1441,1521,2018000007,4,5,TIMESTAMP=1513931641538	USER=2018000007	TASK=4	QUERY=国际航班什么东西必须手提	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,448,4,12,1,51563.0,1,2,74,2,0,14,1,0,1,0,0,1,1,0,1,0,0.562651065,0.663905319,0.804139148,0.731840728,0.720114794,0.850687166,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.333333333,0.666666667,1.0,1.0,1,0,5,3
1355,418,1522,2015030002,2,4,TIMESTAMP=1513933100089	USER=2015030002	TASK=2	QUERY= 5月 北京周边旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513930000000.0,1,449,1,10,0,116254.0,1,3,49,3,1,12,2,49,0,0,0,2,2,2,2,2,0.865920364,0.805010228,0.950453396,0.865920364,0.840308007,0.952345272,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,1,2
1356,419,1523,2015030002,2,4,TIMESTAMP=1513933127463	USER=2015030002	TASK=2	QUERY= 5月 北京一周旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513930000000.0,1,449,2,10,0,18631.0,1,0,32,0,1,8,0,0,0,0,0,0,0,0,0,0,0.361531611,0.466389197,0.644918182,0.326456082,0.474938084,0.623201748,0.666666667,0.6,0.6,0.666666667,0.6,0.6,0,0.0,0.0,0.1,0.8,0.0,0.0,0,0,29,2
1357,420,1524,2015030002,2,5,TIMESTAMP=1513933320491	USER=2015030002	TASK=2	QUERY= 5月 北京周边	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,449,3,8,0,184902.0,1,2,56,2,1,14,0,0,0,0,0,0,0,0,0,0,0.830810337,0.802747804,0.92270746,0.612135869,0.72154119,0.879613281,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.1,0.6,0.0,0.0,0,0,29,2
1358,421,1525,2015030002,2,1,TIMESTAMP=1513933425296	USER=2015030002	TASK=2	QUERY=百花山 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513930000000.0,0,449,4,6,0,89357.0,1,7,113,7,1,36,5,52,0,0,0,5,3,2,3,1,0.270971065,0.431947725,0.705714646,0.09622056,0.15056153,0.561111605,0.666666667,0.8,0.9,0.333333333,0.6,0.7,2,1.25,1.0,0.416666667,0.083333333,0.6,0.6,2,2,7,3
1359,422,1526,2015030002,2,5,TIMESTAMP=1513933460260	USER=2015030002	TASK=2	QUERY=妙峰山 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513930000000.0,1,449,5,6,0,26546.0,1,2,40,2,1,10,1,0,0,0,0,1,1,1,1,1,0.765360637,0.762377172,0.924778415,0.765360637,0.733040997,0.919788166,0.666666667,0.8,0.8,0.666666667,0.8,0.8,0,3.0,2.0,0.25,0.5,1.0,1.0,0,0,0,3
1360,423,1527,2015030002,2,2,TIMESTAMP=1513933613838	USER=2015030002	TASK=2	QUERY=妙峰山 住宿价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513930000000.0,0,449,6,8,1,140774.0,1,5,47,5,0,24,4,26,1,0,0,4,3,2,3,2,0.878583172,0.824116107,0.932110015,0.802612059,0.824992546,0.919500444,1.0,1.0,0.777777778,1.0,1.0,0.777777778,1,1.5,1.25,0.25,0.75,0.75,0.75,3,0,5,3
1361,971,1532,2017010434,11,2,TIMESTAMP=1513995184744	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1514000000000.0,0,452,1,10,0,132274.0,2,2,214,2,1,38,2,214,0,0,1,2,2,1,2,2,0.530721274,0.446167089,0.766295911,0.361531611,0.323889223,0.705762189,0.666666667,0.6,0.8,0.666666667,0.6,0.8,1,1.5,2.0,1.0,0.0,1.0,1.0,1,1,9,2
1362,972,1533,2017010434,11,3,TIMESTAMP=1513995287112	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 营业时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,452,2,15,0,91766.0,1,1,62,1,1,6,1,56,0,0,0,1,0,0,0,0,0.276936779,0.394542025,0.665008145,0.276936779,0.433673595,0.680712456,0.666666667,0.8,0.9,0.666666667,0.8,0.9,0,0.0,0.0,0.285714286,0.714285714,0.0,0.0,0,0,0,3
1363,973,1534,2017010434,11,3,TIMESTAMP=1513995365640	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 学生票价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,452,3,15,0,71595.0,2,0,122,0,1,10,0,151,0,0,1,0,0,0,0,0,0.845159392,0.869868732,0.888724416,0.865920364,0.903097084,0.966319946,1.0,1.0,0.9,1.0,1.0,0.9,0,0.0,0.0,0.176470588,0.588235294,0.0,0.0,0,0,29,3
1364,974,1536,2017010434,11,2,TIMESTAMP=1513995497341	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 学生游泳卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1514000000000.0,0,452,4,16,1,120723.0,1,2,152,2,0,64,2,167,1,0,0,2,2,2,2,2,1.0,0.841558042,0.972948076,1.0,0.92502567,0.987432356,1.0,1.0,0.9,1.0,1.0,0.9,0,2.5,3.0,0.071428571,0.785714286,1.0,1.0,1,0,5,3
1365,968,1538,2017010434,10,1,TIMESTAMP=1513995848415	USER=2017010434	TASK=10	QUERY= 港版iPhone6 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,454,1,11,0,35825.0,1,1,56,1,1,4,1,0,0,0,0,1,1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2
1366,1507,1539,2018000009,10,4,TIMESTAMP=1513995907792	USER=2018000009	TASK=10	QUERY= iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1514000000000.0,1,455,1,10,0,113682.0,1,2,70,2,1,21,2,0,0,0,0,2,2,2,2,2,1.0,0.92502567,0.994353077,0.493700933,0.59036941,0.763315049,1.0,1.0,0.857142857,1.0,1.0,0.857142857,2,2.5,2.0,1.0,0.0,1.0,1.0,2,0,2,2
1367,1508,1540,2018000009,10,3,TIMESTAMP=1513995925304	USER=2018000009	TASK=10	QUERY= 香港iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,455,2,12,0,3646.0,2,5,200,5,2,48,5,18,0,0,0,5,5,5,5,4,0.830810337,0.877722134,0.952224717,0.615117761,0.822714919,0.848121332,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,0.166666667,0.833333333,1.0,1.0,2,2,7,3
1368,969,1541,2017010434,10,3,TIMESTAMP=1513995947225	USER=2017010434	TASK=10	QUERY= 港版iPhone6 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,454,2,13,0,86479.0,1,3,86,3,1,16,3,0,0,0,0,3,2,2,2,2,0.535478175,0.759952425,0.759952425,0.687147516,0.848074299,0.848074299,1.0,1.0,1.0,1.0,1.0,1.0,3,2.0,1.666666667,0.166666667,0.833333333,0.666666667,0.666666667,3,0,3,3
1369,970,1542,2017010434,10,3,TIMESTAMP=1513996158134	USER=2017010434	TASK=10	QUERY= 港版iPhone6 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,454,3,13,1,195733.0,1,2,98,2,0,14,2,0,1,0,0,2,2,2,2,2,1.0,1.0,1.0,0.857951417,0.868310524,0.868310524,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,0.142857143,0.714285714,1.0,1.0,1,0,1,3
1370,1509,1543,2018000009,10,4,TIMESTAMP=1513996173214	USER=2018000009	TASK=10	QUERY= 香港iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1514000000000.0,1,455,3,12,0,3646.0,2,5,200,5,2,48,5,18,0,0,0,5,5,5,5,4,0.830810337,0.877722134,0.952224717,0.615117761,0.822714919,0.848121332,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,0.0,1.0,1.0,1.0,2,2,7,3
1371,1510,1544,2018000009,10,3,TIMESTAMP=1513996284588	USER=2018000009	TASK=10	QUERY= 港版iphone支持国内运营商吗	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,455,4,17,0,90416.0,1,4,158,4,1,54,4,20,0,0,0,4,4,3,3,3,0.845159392,0.794356262,0.859421896,0.690318783,0.699435741,0.767950522,1.0,0.8,0.714285714,1.0,0.8,0.714285714,3,2.25,2.0,0.428571429,0.380952381,1.0,0.75,4,0,4,3
1372,1511,1545,2018000009,10,1,TIMESTAMP=1513996315587	USER=2018000009	TASK=10	QUERY= 港版iphone支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,455,5,15,0,23118.0,2,0,195,0,2,46,0,36,0,0,0,0,0,0,0,0,0.878583172,0.841533256,0.947814001,0.802612059,0.85734249,0.934592968,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.15,0.6,0.0,0.0,0,0,29,3
1373,1512,1546,2018000009,10,1,TIMESTAMP=1513996340772	USER=2018000009	TASK=10	QUERY= 港版iphone支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,455,6,15,0,23118.0,2,0,195,0,2,46,0,36,0,0,0,0,0,0,0,0,0.878583172,0.841533256,0.947814001,0.802612059,0.85734249,0.934592968,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,3
1374,955,1547,2017010434,3,1,TIMESTAMP=1513996468322	USER=2017010434	TASK=3	QUERY= 清华大学附近 死飞自行车购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,456,1,15,0,54269.0,1,0,151,0,1,8,0,107,0,0,0,0,0,0,0,0,0.530721274,0.60961995,0.74867613,0.0,0.0,0.356207187,0.666666667,0.6,0.571428571,0.0,0.0,0.142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,29,2
1375,1513,1548,2018000009,10,5,TIMESTAMP=1513996469490	USER=2018000009	TASK=10	QUERY= 港版iphone6支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1514000000000.0,1,455,7,16,0,118439.0,1,1,71,1,1,18,1,0,0,0,0,1,1,1,1,1,0.397238142,0.537080475,0.713347368,0.615117761,0.708485135,0.802744095,1.0,0.8,0.75,1.0,0.8,0.75,1,2.0,2.0,0.0625,0.9375,1.0,1.0,1,0,2,3
1376,956,1549,2017010434,3,1,TIMESTAMP=1513996541545	USER=2017010434	TASK=3	QUERY= 清华大学附近 死飞购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,456,2,12,0,65687.0,1,2,132,2,1,22,2,66,0,0,0,2,2,0,1,0,0.200583427,0.182258167,0.4834414,0.122987165,0.122987165,0.410644141,0.666666667,0.4,0.5,0.333333333,0.2,0.3,1,1.0,0.5,0.0,0.785714286,1.0,0.5,1,0,1,2
1377,957,1550,2017010434,3,1,TIMESTAMP=1513996596041	USER=2017010434	TASK=3	QUERY= 清华大学附近购买死飞	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,456,3,11,0,46348.0,1,2,130,2,1,6,1,91,0,0,0,1,1,1,1,0,0.067171714,0.471414994,0.505347349,0.0,0.411305871,0.411305871,0.333333333,0.6,0.4,0.0,0.4,0.2,1,2.0,1.0,0.0,1.0,1.0,1.0,1,0,3,2
1378,1514,1551,2018000009,10,5,TIMESTAMP=1513996598337	USER=2018000009	TASK=10	QUERY= 在香港买iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1514000000000.0,1,455,8,12,0,118615.0,1,2,142,2,1,36,2,16,0,0,0,2,2,2,2,2,1.0,0.762337062,0.953515809,1.0,0.762337062,0.953515809,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.157894737,0.473684211,1.0,1.0,2,0,5,2
1379,958,1552,2017010434,3,2,TIMESTAMP=1513996685904	USER=2017010434	TASK=3	QUERY= 清华大学附近如何购买死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1514000000000.0,0,456,4,16,0,81633.0,1,1,67,1,1,2,1,0,0,0,0,1,1,1,1,1,1.0,1.0,1.0,0.530721274,0.73282862,0.73282862,1.0,1.0,1.0,0.666666667,0.75,0.75,1,3.0,3.0,0.3125,0.6875,1.0,1.0,1,0,1,3
1380,959,1553,2017010434,3,1,TIMESTAMP=1513996812345	USER=2017010434	TASK=3	QUERY=死飞自行车 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,456,5,6,0,117952.0,1,2,153,2,1,28,2,98,0,0,0,2,1,1,1,0,0.139089844,0.506513849,0.540154277,0.077596262,0.471000221,0.506160679,0.666666667,0.8,0.555555556,0.333333333,0.6,0.444444444,0,1.0,0.5,0.0,0.375,0.5,0.5,1,0,5,1
1381,1515,1554,2018000009,10,4,TIMESTAMP=1513996818997	USER=2018000009	TASK=10	QUERY= 在香港买iphone6如何带回	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1514000000000.0,1,455,9,16,1,175044.0,1,4,300,4,0,108,4,46,1,0,0,4,4,3,4,2,0.802612059,0.944453718,0.954515918,0.629499055,0.672117136,0.872134468,1.0,1.0,1.0,1.0,1.0,1.0,2,2.25,1.75,0.25,0.75,1.0,1.0,2,1,6,3
1382,960,1555,2017010434,3,1,TIMESTAMP=1513996867369	USER=2017010434	TASK=3	QUERY=死飞自行车 购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,456,6,8,0,49656.0,1,0,126,0,1,16,0,83,0,0,0,0,0,0,0,0,1.0,0.858934072,0.956705567,0.865920364,0.827581456,0.936712985,1.0,1.0,0.8,1.0,1.0,0.8,0,0.0,0.0,0.25,0.75,0.0,0.0,0,0,29,2
1383,961,1556,2017010434,3,2,TIMESTAMP=1513997019793	USER=2017010434	TASK=3	QUERY=死飞自行车 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1514000000000.0,0,456,7,8,1,142625.0,2,2,96,2,0,10,2,77,1,0,1,2,2,2,2,1,0.276936779,0.364961501,0.695557642,0.276936779,0.402448666,0.714312694,0.666666667,0.8,0.9,0.666666667,0.8,0.9,1,2.0,1.5,0.2,0.6,1.0,1.0,1,0,17,2
1384,1521,1557,2018000009,12,2,TIMESTAMP=1513997269224	USER=2018000009	TASK=12	QUERY= 辽宁号基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1514000000000.0,0,459,1,8,0,137524.0,1,4,267,4,1,56,4,56,0,0,0,4,3,1,3,1,0.205039254,0.408865975,0.649401733,0.397480373,0.545369191,0.754813296,1.0,1.0,1.0,1.0,1.0,1.0,2,1.666666667,1.666666667,1.0,0.0,0.75,0.75,2,1,8,2
1385,967,1558,2017010434,8,5,TIMESTAMP=1513997340583	USER=2017010434	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1514000000000.0,1,457,1,5,1,137591.0,3,2,240,2,0,26,2,162,1,0,2,2,1,1,1,1,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,1.0,1.0,0.8,1.0,1.0,0.8,0,1.5,1.5,1.0,0.0,0.5,0.5,2,0,5,1
1386,1522,1559,2018000009,12,3,TIMESTAMP=1513997476980	USER=2018000009	TASK=12	QUERY= 辽宁舰基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1514000000000.0,0,459,2,8,0,184972.0,2,6,393,6,1,126,6,67,0,0,1,6,3,1,3,1,0.493700933,0.59036941,0.766568377,0.493700933,0.523313916,0.739524035,1.0,1.0,1.0,1.0,1.0,0.9,1,0.8,0.8,0.111111111,0.777777778,0.5,0.5,1,0,18,2
1387,1523,1560,2018000009,12,1,TIMESTAMP=1513997535109	USER=2018000009	TASK=12	QUERY= 辽宁舰舰长 容量 吨位	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1514000000000.0,0,459,3,12,0,49721.0,1,2,163,2,1,44,2,0,0,0,0,2,2,1,2,1,0.802612059,0.941304551,0.941304551,0.580577064,0.759506377,0.759506377,1.0,1.0,1.0,1.0,1.0,1.0,2,1.5,1.5,0.384615385,0.307692308,1.0,1.0,2,0,2,3
1388,1524,1561,2018000009,12,5,TIMESTAMP=1513997669451	USER=2018000009	TASK=12	QUERY= 辽宁舰历史	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1514000000000.0,1,459,4,6,0,108346.0,1,4,236,4,1,66,4,33,0,0,0,4,4,3,4,4,0.126892248,0.304815971,0.626749115,0.126892248,0.349360926,0.644765091,0.333333333,0.6,0.8,0.333333333,0.6,0.8,1,2.25,2.5,0.181818182,0.363636364,1.0,1.0,2,2,9,3
